nit,nombre,desc_ciiu_division,desc_ciuu_grupo,desc_ciiuu_clase,subsec
800206584,COMERCIALIZADORA INTERNACIONAL JEANS SAS,CONFECCION DE PRENDAS DE VESTIR,"CONFECCION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL","CONFECCION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL",CONFECCIONES
800191700,CUEROS VELEZ SAS,"CURTIDO Y RECURTIDO DE CUEROS; FABRICACION DE CALZADO; FABRICACION DE ARTICULOS DE VIAJE, MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES, Y FABRICACION DE ARTICULOS DE TALABARTERIA Y GUARNICIONERIA; ADOBO Y TENIDO DE PIELES",FABRICACION DE CALZADO,"FABRICACION DE CALZADO DE CUERO Y PIEL, CON CUALQUIER TIPO DE SUELA",CALZADO Y MARROQUINERIA
890801339,CIA MANUFACTURERA MANISOL SA MANISOL SA,"CURTIDO Y RECURTIDO DE CUEROS; FABRICACION DE CALZADO; FABRICACION DE ARTICULOS DE VIAJE, MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES, Y FABRICACION DE ARTICULOS DE TALABARTERIA Y GUARNICIONERIA; ADOBO Y TENIDO DE PIELES",FABRICACION DE CALZADO,"FABRICACION DE OTROS TIPOS DE CALZADO, EXCEPTO CALZADO DE CUERO Y PIEL",CALZADO Y MARROQUINERIA
800120681,CROYDON COLOMBIA S A,"CURTIDO Y RECURTIDO DE CUEROS; FABRICACION DE CALZADO; FABRICACION DE ARTICULOS DE VIAJE, MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES, Y FABRICACION DE ARTICULOS DE TALABARTERIA Y GUARNICIONERIA; ADOBO Y TENIDO DE PIELES",FABRICACION DE CALZADO,"FABRICACION DE OTROS TIPOS DE CALZADO, EXCEPTO CALZADO DE CUERO Y PIEL",CALZADO Y MARROQUINERIA
805014351,PLASTICAUCHO COLOMBIA SA,"CURTIDO Y RECURTIDO DE CUEROS; FABRICACION DE CALZADO; FABRICACION DE ARTICULOS DE VIAJE, MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES, Y FABRICACION DE ARTICULOS DE TALABARTERIA Y GUARNICIONERIA; ADOBO Y TENIDO DE PIELES",FABRICACION DE CALZADO,"FABRICACION DE OTROS TIPOS DE CALZADO, EXCEPTO CALZADO DE CUERO Y PIEL",CALZADO Y MARROQUINERIA
800047031,DEXCO COLOMBIA S.A.,"TRANSFORMACION DE LA MADERA Y FABRICACION DE PRODUCTOS DE MADERA Y DE CORCHO, EXCEPTO MUEBLES; FABRICACION DE ARTICULOS DE CESTERIA Y ESPARTERIA","FABRICACION DE HOJAS DE MADERA PARA ENCHAPADO; FABRICACION DE TABLEROS CONTRACHAPADOS, TABLEROS LAMINADOS, TABLEROS DE PARTICULAS Y OTROS TABLEROS Y PANELES","FABRICACION DE HOJAS DE MADERA PARA ENCHAPADO; FABRICACION DE TABLEROS CONTRACHAPADOS, TABLEROS LAMINADOS, TABLEROS DE PARTICULAS Y OTROS TABLEROS Y PANELES",MADERA Y MUEBLES
890300406,CARTON DE COLOMBIA SA,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE PULPAS (PASTAS) CELULOSICAS; PAPEL Y CARTON,PAPEL Y CARTON
817006230,CARTONERA NACIONAL SA,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL Y CARTON ONDULADO (CORRUGADO); FABRICACION DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTON",PAPEL Y CARTON
890904224,CI UNION DE BANANEROS DE URABA SA UNIBAN,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL Y CARTON ONDULADO (CORRUGADO); FABRICACION DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTON",PAPEL Y CARTON
860026759,CARTONES AMERICA SA CAME,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL Y CARTON ONDULADO (CORRUGADO); FABRICACION DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTON",PAPEL Y CARTON
800019437,CORRUGADOS DEL DARIEN SAS,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL Y CARTON ONDULADO (CORRUGADO); FABRICACION DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTON",PAPEL Y CARTON
890900161,PRODUCTOS FAMILIA SA,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPEL Y CARTON
860015753,COLOMBIANA KIMBERLY COLPAPEL S.A.S.,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPELES SUAVES
900251415,PROTISA COLOMBIA SA,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPELES SUAVES
890925215,PRODUCTOS AUTOADHESIVOS ARCLAD S.A.,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPEL Y CARTON
890101676,FABRICA DE BOLSAS DE PAPEL UNIBOL SAS,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPEL Y CARTON
891400378,PAPELES NACIONALES SA,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPELES SUAVES
891400754,C Y P DEL R S A,"FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON","FABRICACION DE PAPEL, CARTON Y PRODUCTOS DE PAPEL Y CARTON",FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON,PAPELES SUAVES
860005080,THOMAS GREG & SONS DE COLOMBIA SA,ACTIVIDADES DE IMPRESION Y DE PRODUCCION DE COPIAS A PARTIR DE GRABACIONES ORIGINALES,ACTIVIDADES DE IMPRESION Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESION,ACTIVIDADES DE IMPRESION,IMPRENTAS Y EDICION
890930534,CADENA SA,ACTIVIDADES DE IMPRESION Y DE PRODUCCION DE COPIAS A PARTIR DE GRABACIONES ORIGINALES,ACTIVIDADES DE IMPRESION Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESION,ACTIVIDADES DE IMPRESION,IMPRENTAS Y EDICION
900386417,IDEMIA COLOMBIA SAS,ACTIVIDADES DE IMPRESION Y DE PRODUCCION DE COPIAS A PARTIR DE GRABACIONES ORIGINALES,ACTIVIDADES DE IMPRESION Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESION,ACTIVIDADES DE IMPRESION,IMPRENTAS Y EDICION
900203461,COQUECOL SAS C.I,"COQUIZACION, FABRICACION DE PRODUCTOS DE LA REFINACION DEL PETROLEO Y ACTIVIDAD DE MEZCLA DE COMBUSTIBLES",FABRICACION DE PRODUCTOS DE HORNOS DE COQUE,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE,EXTRACCION DE CARBON
830043084,CI CARBOCOQUE SA,"COQUIZACION, FABRICACION DE PRODUCTOS DE LA REFINACION DEL PETROLEO Y ACTIVIDAD DE MEZCLA DE COMBUSTIBLES",FABRICACION DE PRODUCTOS DE HORNOS DE COQUE,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE,EXTRACCION DE CARBON
890204814,C.I. MANUFACTURAS Y PROCESOS INDUSTRIALES - MPI,"COQUIZACION, FABRICACION DE PRODUCTOS DE LA REFINACION DEL PETROLEO Y ACTIVIDAD DE MEZCLA DE COMBUSTIBLES",FABRICACION DE PRODUCTOS DE LA REFINACION DEL PETROLEO,FABRICACION DE PRODUCTOS DE LA REFINACION DEL PETROLEO,EXTRACCION DE PETROLEO
860005114,MESSER COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
800044807,STEPAN COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
860033740,MANUFACTURAS SILICEAS SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
860040094,OXIGENOS DE COLOMBIA LTDA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
860013704,GASES INDUSTRIALES DE COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
890312652,QUIMICA BASICA COLOMBIANA SA Q B C,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
890322007,QUIMPAC DE COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS,QUIMICOS BASICOS Y OTROS QUIMICOS
900326523,PRECISAGRO SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS,AGROQUIMICOS
805031788,NUTRICION DE PLANTAS SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS,AGROQUIMICOS
860006333,YARA COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS,AGROQUIMICOS
860014659,DOW QUIMICA DE COLOMBIA S.A.,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,"FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE PLASTICOS EN FORMAS PRIMARIAS,RESINAS PLASTICAS
860001942,BAYER SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO,AGROQUIMICOS
800087795,CORTEVA AGRISCIENCE DE COLOMBIA S.A.S,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO,AGROQUIMICOS
890900652,INVESA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO,AGROQUIMICOS
830074222,SYNGENTA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO,AGROQUIMICOS
802019339,ADAMA ANDINA B V SUCURSAL COLOMBIA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO,AGROQUIMICOS
890908649,SUN CHEMICAL COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE PINTURAS, BARNICES Y REVESTIMIENTOS SIMILARES, TINTAS PARA IMPRESION Y MASILLAS",PINTURAS Y BARNICES
890932572,PINTURAS NACIONALES S A S,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE PINTURAS, BARNICES Y REVESTIMIENTOS SIMILARES, TINTAS PARA IMPRESION Y MASILLAS",PINTURAS Y BARNICES
860000135,AZUL K SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
900041914,AVON COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
800000946,PROCTER & GAMBLE COLOMBIA LTDA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
890101815,JOHNSON Y JOHNSON DE COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
890800467,HADA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
800018359,BEL STAR SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
900742771,BERHLAN DE COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
890300684,RECKITT BENCKISER COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
890905032,PREBEL SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
860512249,YANBAL DE COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,"FABRICACION DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR; PERFUMES Y PREPARADOS DE TOCADOR",MANUFACTURA DE PRODUCTOS DE TOCADOR Y ARTICULOS DE ASEO
860090222,TOXEMENT SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
860030808,CHAMPIONX DE COLOMBIA LTDA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
891300959,SUCROAL SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
860035047,INTERAMERICANA DE PRODUCTOS QUIMICOS SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
860000896,SIKA COLOMBIA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
860001999,LUCTA GRANCOLOMBIANA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
890917295,COLORQUIMICA SAS,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
890904138,AMTEX SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
900147693,ECODIESEL COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
830039854,ECOLAB COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,QUIMICOS BASICOS Y OTROS QUIMICOS
890903474,ENKA DE COLOMBIA SA,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,FABRICACION DE FIBRAS SINTETICAS Y ARTIFICIALES,FABRICACION DE FIBRAS SINTETICAS Y ARTIFICIALES,RESINAS PLASTICAS
901232631,FAREVA VILLA RICA SAS,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
860074358,LABORATORIOS BUSSIE SA,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
830010337,SANOFI AVENTIS DE COLOMBIA SA,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
890106527,PROCAPS SA,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
900226948,LABORATORIOS SIEGFRIED SAS,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
805009691,JGB SA,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
890318919,VALLECILLA B Y VALLECILLA M Y CIA SCA CARVAL DE CO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
890203194,LABORATORIOS CHALVER DE COLOMBIA SAS,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO",MANUFACTURA DE PRODUCTOS FARMACEUTICOS
